shipment_id,booking_timestamp,promised_delivery_date,region,customer_type,service_tier,is_guaranteed,weight_kg
SHP-00000958,2011-07-21T14:31:21.527084,2011-07-24,Vancouver,COMMERCIAL,GROUND,False,22.94
SHP-00000959,2011-07-21T09:06:18.767270,2011-07-24,GTA,COMMERCIAL,GROUND,True,6.5
SHP-00000960,2011-07-21T12:57:10.434282,2011-07-24,Calgary-Edmonton,COMMERCIAL,GROUND,False,16.92
SHP-00000961,2011-07-21T07:49:05.824859,2011-07-24,GTA,RESIDENTIAL,GROUND,False,1.5
SHP-00000962,2011-07-21T07:42:00.620672,2011-07-24,GTA,RESIDENTIAL,GROUND,True,4.73
SHP-00000963,2011-07-21T14:36:04.046624,2011-07-24,Calgary-Edmonton,RESIDENTIAL,GROUND,False,12.55
SHP-00000964,2011-07-21T10:47:21.899861,2011-07-23,GTA,COMMERCIAL,EXPRESS,False,2.37
SHP-00000965,2011-07-21T08:20:43.159854,2011-07-24,GTA,COMMERCIAL,GROUND,False,10.66
SHP-00000966,2011-07-21T08:47:15.299115,2011-07-24,Atlantic,COMMERCIAL,GROUND,False,16.42
SHP-00000967,2011-07-21T13:45:00.687395,2011-07-23,Calgary-Edmonton,RESIDENTIAL,EXPRESS,False,5.94
SHP-00000968,2011-07-21T19:29:49.531284,2011-07-24,Montreal,RESIDENTIAL,GROUND,True,8.2
SHP-00000969,2011-07-21T09:59:31.822927,2011-07-24,Montreal,RESIDENTIAL,GROUND,False,1.63
SHP-00000970,2011-07-21T17:12:18.728028,2011-07-24,Atlantic,COMMERCIAL,GROUND,True,6.1
SHP-00000971,2011-07-21T07:24:21.960193,2011-07-24,Montreal,RESIDENTIAL,GROUND,False,16.79
SHP-00000972,2011-07-21T12:34:08.845142,2011-07-21,GTA,RESIDENTIAL,SAME_DAY,True,2.49
SHP-00000973,2011-07-21T17:22:17.310046,2011-07-24,GTA,RESIDENTIAL,GROUND,False,3.49
SHP-00000974,2011-07-21T12:00:58.045014,2011-07-23,Montreal,COMMERCIAL,EXPRESS,False,3.24
SHP-00000975,2011-07-21T14:16:13.162902,2011-07-24,Calgary-Edmonton,COMMERCIAL,GROUND,True,3.75
SHP-00000976,2011-07-21T06:02:22.010338,2011-07-24,GTA,RESIDENTIAL,GROUND,False,3.7
SHP-00000977,2011-07-21T09:51:03.255381,2011-07-24,Vancouver,RESIDENTIAL,GROUND,False,13.45
SHP-00000978,2011-07-21T08:13:13.696999,2011-07-24,GTA,RESIDENTIAL,GROUND,False,11.4
SHP-00000979,2011-07-21T14:12:38.816306,2011-07-23,GTA,RESIDENTIAL,EXPRESS,False,6.59
SHP-00000980,2011-07-21T11:23:02.915132,2011-07-23,GTA,RESIDENTIAL,EXPRESS,False,7.92
SHP-00000981,2011-07-21T13:56:24.655722,2011-07-24,GTA,COMMERCIAL,GROUND,False,1.49
SHP-00000982,2011-07-21T06:02:49.890209,2011-07-24,Vancouver,COMMERCIAL,GROUND,False,24.46
SHP-00000983,2011-07-21T08:47:33.122184,2011-07-23,GTA,RESIDENTIAL,EXPRESS,False,3.63
SHP-00000984,2011-07-21T12:54:14.787662,2011-07-24,GTA,RESIDENTIAL,GROUND,False,13.78
SHP-00000985,2011-07-21T13:40:47.830139,2011-07-21,GTA,RESIDENTIAL,SAME_DAY,True,4.95
SHP-00000986,2011-07-21T18:55:47.785001,2011-07-24,Montreal,RESIDENTIAL,GROUND,False,3.24
SHP-00000987,2011-07-21T11:45:55.173426,2011-07-21,Calgary-Edmonton,COMMERCIAL,SAME_DAY,False,1.24
SHP-00000988,2011-07-21T19:43:47.527002,2011-07-24,GTA,RESIDENTIAL,GROUND,False,18.73
SHP-00000989,2011-07-21T07:52:59.558009,2011-07-24,Calgary-Edmonton,RESIDENTIAL,GROUND,False,6.42
SHP-00000990,2011-07-21T06:29:30.527122,2011-07-23,GTA,RESIDENTIAL,EXPRESS,False,2.47
SHP-00000991,2011-07-21T19:57:39.770044,2011-07-24,Montreal,COMMERCIAL,GROUND,False,4.78
SHP-00000992,2011-07-21T16:48:56.926590,2011-07-23,GTA,RESIDENTIAL,EXPRESS,False,3.9
SHP-00000993,2011-07-21T16:19:35.658330,2011-07-24,Montreal,COMMERCIAL,GROUND,False,14.94
SHP-00000994,2011-07-21T17:35:36.749424,2011-07-24,Montreal,RESIDENTIAL,GROUND,False,14.17
SHP-00000995,2011-07-21T10:30:20.857620,2011-07-24,GTA,RESIDENTIAL,GROUND,False,18.71
SHP-00000996,2011-07-21T08:39:57.269656,2011-07-23,GTA,RESIDENTIAL,EXPRESS,False,1.45
SHP-00000997,2011-07-21T09:39:04.524914,2011-07-23,GTA,COMMERCIAL,EXPRESS,False,9.15
SHP-00000998,2011-07-21T11:18:44.041018,2011-07-23,GTA,RESIDENTIAL,EXPRESS,False,0.99
SHP-00000999,2011-07-21T11:17:17.147084,2011-07-24,GTA,RESIDENTIAL,GROUND,False,4.6
SHP-00001000,2011-07-21T14:45:00.852207,2011-07-24,GTA,RESIDENTIAL,GROUND,True,18.14
SHP-00001001,2011-07-21T09:44:57.658572,2011-07-24,GTA,RESIDENTIAL,GROUND,False,2.55
SHP-00001002,2011-07-21T12:58:41.740070,2011-07-24,GTA,RESIDENTIAL,GROUND,False,23.76
SHP-00001003,2011-07-21T13:18:14.863182,2011-07-24,GTA,RESIDENTIAL,GROUND,False,18.42
SHP-00001004,2011-07-21T17:30:30.660639,2011-07-22,Montreal,RESIDENTIAL,SAME_DAY,True,4.39
SHP-00001005,2011-07-21T13:36:30.848214,2011-07-24,Calgary-Edmonton,RESIDENTIAL,GROUND,False,9.86
SHP-00001006,2011-07-21T11:09:25.938414,2011-07-24,Calgary-Edmonton,COMMERCIAL,GROUND,False,18.54
SHP-00001007,2011-07-21T08:55:30.433637,2011-07-24,GTA,COMMERCIAL,GROUND,True,23.0
SHP-00001008,2011-07-21T12:31:49.080937,2011-07-24,GTA,RESIDENTIAL,GROUND,False,11.91
SHP-00001009,2011-07-21T06:29:11.776514,2011-07-24,Montreal,RESIDENTIAL,GROUND,True,10.76
SHP-00001010,2011-07-21T06:24:41.670397,2011-07-23,Montreal,RESIDENTIAL,EXPRESS,False,11.97
SHP-00001011,2011-07-21T18:50:00.274749,2011-07-22,GTA,RESIDENTIAL,SAME_DAY,False,4.56
SHP-00001012,2011-07-21T07:31:26.349362,2011-07-23,GTA,RESIDENTIAL,EXPRESS,False,7.11
SHP-00001013,2011-07-21T07:01:44.478193,2011-07-24,GTA,COMMERCIAL,GROUND,False,13.14
SHP-00001014,2011-07-21T06:17:51.212185,2011-07-24,GTA,RESIDENTIAL,GROUND,True,9.8
SHP-00001015,2011-07-21T18:14:51.386189,2011-07-24,GTA,COMMERCIAL,GROUND,False,23.65
SHP-00001016,2011-07-21T16:44:46.769711,2011-07-24,GTA,COMMERCIAL,GROUND,True,23.87
SHP-00001017,2011-07-21T17:38:22.133498,2011-07-23,Vancouver,RESIDENTIAL,EXPRESS,False,11.82
SHP-00001018,2011-07-21T15:01:54.833072,2011-07-23,Calgary-Edmonton,COMMERCIAL,EXPRESS,True,2.94
SHP-00001019,2011-07-21T08:32:41.612993,2011-07-24,Montreal,COMMERCIAL,GROUND,False,7.86
SHP-00001020,2011-07-21T17:37:26.222155,2011-07-23,Vancouver,RESIDENTIAL,EXPRESS,False,8.05
SHP-00001021,2011-07-21T06:17:52.177617,2011-07-24,Montreal,RESIDENTIAL,GROUND,False,3.47
SHP-00001022,2011-07-21T12:01:05.679565,2011-07-23,GTA,COMMERCIAL,EXPRESS,False,9.43
SHP-00001023,2011-07-21T09:01:21.705406,2011-07-24,Vancouver,RESIDENTIAL,GROUND,False,5.17
SHP-00001024,2011-07-21T17:35:31.885762,2011-07-24,Vancouver,COMMERCIAL,GROUND,False,24.54
SHP-00001025,2011-07-21T13:37:22.821322,2011-07-23,GTA,RESIDENTIAL,EXPRESS,False,9.28
SHP-00001026,2011-07-21T18:21:07.258627,2011-07-24,Atlantic,RESIDENTIAL,GROUND,True,20.93
SHP-00001027,2011-07-21T18:35:09.292671,2011-07-24,Calgary-Edmonton,RESIDENTIAL,GROUND,False,7.53
SHP-00001028,2011-07-21T11:25:14.246599,2011-07-24,Vancouver,COMMERCIAL,GROUND,True,24.51
SHP-00001029,2011-07-21T07:01:27.405145,2011-07-24,Atlantic,RESIDENTIAL,GROUND,True,16.12
SHP-00001030,2011-07-21T06:14:07.622373,2011-07-24,Montreal,RESIDENTIAL,GROUND,False,7.72
SHP-00001031,2011-07-21T07:17:20.303791,2011-07-24,Montreal,COMMERCIAL,GROUND,False,14.33
SHP-00001032,2011-07-21T08:50:14.388702,2011-07-24,GTA,COMMERCIAL,GROUND,True,5.69
SHP-00001033,2011-07-21T19:56:43.987507,2011-07-24,Atlantic,RESIDENTIAL,GROUND,False,5.92
SHP-00001034,2011-07-21T10:49:46.247204,2011-07-24,Calgary-Edmonton,COMMERCIAL,GROUND,False,14.76
SHP-00001035,2011-07-21T06:36:07.263337,2011-07-24,Atlantic,COMMERCIAL,GROUND,False,8.06
SHP-00001036,2011-07-21T13:11:14.895726,2011-07-21,GTA,RESIDENTIAL,SAME_DAY,False,2.6
SHP-00001037,2011-07-21T17:36:59.269204,2011-07-22,GTA,RESIDENTIAL,SAME_DAY,False,1.83
SHP-00001038,2011-07-21T16:30:13.669833,2011-07-22,Montreal,RESIDENTIAL,SAME_DAY,True,1.3
SHP-00001039,2011-07-21T18:36:15.750813,2011-07-23,Atlantic,RESIDENTIAL,EXPRESS,False,6.21
SHP-00001040,2011-07-21T19:53:24.400389,2011-07-24,Vancouver,RESIDENTIAL,GROUND,False,4.82
SHP-00001041,2011-07-21T12:23:38.976400,2011-07-24,Vancouver,COMMERCIAL,GROUND,False,10.55
SHP-00001042,2011-07-21T17:54:43.971958,2011-07-24,GTA,RESIDENTIAL,GROUND,False,23.05
SHP-00001043,2011-07-21T17:50:45.230832,2011-07-22,Vancouver,RESIDENTIAL,SAME_DAY,False,3.11
SHP-00001044,2011-07-21T10:59:49.668639,2011-07-23,Montreal,COMMERCIAL,EXPRESS,False,5.58
SHP-00001045,2011-07-21T14:47:22.076807,2011-07-24,GTA,RESIDENTIAL,GROUND,False,2.52
SHP-00001046,2011-07-21T12:54:52.920915,2011-07-24,Montreal,COMMERCIAL,GROUND,False,14.84
SHP-00001047,2011-07-21T16:34:40.584274,2011-07-24,Calgary-Edmonton,RESIDENTIAL,GROUND,False,21.83
SHP-00001048,2011-07-21T13:19:48.677721,2011-07-23,Calgary-Edmonton,RESIDENTIAL,EXPRESS,False,2.6
SHP-00001049,2011-07-21T09:06:38.736445,2011-07-23,Atlantic,COMMERCIAL,EXPRESS,False,10.05
SHP-00001050,2011-07-21T08:29:26.088316,2011-07-24,Vancouver,COMMERCIAL,GROUND,False,23.37
SHP-00001051,2011-07-21T13:03:45.854592,2011-07-24,GTA,RESIDENTIAL,GROUND,False,24.79
SHP-00001052,2011-07-21T09:39:50.033282,2011-07-24,Calgary-Edmonton,RESIDENTIAL,GROUND,False,7.9
SHP-00001053,2011-07-21T11:31:24.349956,2011-07-24,Calgary-Edmonton,RESIDENTIAL,GROUND,True,9.74
SHP-00001054,2011-07-21T17:55:18.590152,2011-07-24,Vancouver,RESIDENTIAL,GROUND,False,11.23
SHP-00001055,2011-07-21T13:24:32.290687,2011-07-24,Atlantic,COMMERCIAL,GROUND,True,10.19
SHP-00001056,2011-07-21T10:52:35.139263,2011-07-24,GTA,RESIDENTIAL,GROUND,False,21.55
SHP-00001057,2011-07-21T18:04:34.671248,2011-07-24,GTA,COMMERCIAL,GROUND,False,7.71
SHP-00001058,2011-07-21T10:01:56.844172,2011-07-24,Vancouver,RESIDENTIAL,GROUND,False,21.2
SHP-00001059,2011-07-21T11:12:54.181356,2011-07-24,GTA,COMMERCIAL,GROUND,True,20.24
SHP-00001060,2011-07-21T12:43:38.671144,2011-07-23,Calgary-Edmonton,COMMERCIAL,EXPRESS,True,4.23
SHP-00001061,2011-07-21T15:39:54.177153,2011-07-24,Montreal,RESIDENTIAL,GROUND,False,24.11
SHP-00001062,2011-07-21T19:17:45.039095,2011-07-23,Vancouver,RESIDENTIAL,EXPRESS,False,3.81
SHP-00001063,2011-07-21T06:49:32.818349,2011-07-24,Calgary-Edmonton,RESIDENTIAL,GROUND,False,15.98
SHP-00001064,2011-07-21T12:23:03.784581,2011-07-23,GTA,RESIDENTIAL,EXPRESS,False,1.5
SHP-00001065,2011-07-21T13:09:10.779643,2011-07-23,Montreal,RESIDENTIAL,EXPRESS,False,7.61
SHP-00001066,2011-07-21T12:24:01.203519,2011-07-24,Montreal,RESIDENTIAL,GROUND,False,5.21
SHP-00001067,2011-07-21T14:36:26.383769,2011-07-24,Calgary-Edmonton,RESIDENTIAL,GROUND,False,14.6
SHP-00001068,2011-07-21T11:05:30.091734,2011-07-24,Vancouver,RESIDENTIAL,GROUND,False,8.8
SHP-00001069,2011-07-21T13:59:40.603355,2011-07-24,Vancouver,RESIDENTIAL,GROUND,False,23.61
SHP-00001070,2011-07-21T12:09:43.141717,2011-07-23,Montreal,COMMERCIAL,EXPRESS,True,7.07
SHP-00001071,2011-07-21T17:22:20.966627,2011-07-22,GTA,COMMERCIAL,SAME_DAY,True,0.92
SHP-00001072,2011-07-21T17:21:05.974898,2011-07-23,Montreal,RESIDENTIAL,EXPRESS,False,6.12
SHP-00001073,2011-07-21T11:31:15.026668,2011-07-24,Vancouver,COMMERCIAL,GROUND,True,16.3
SHP-00001074,2011-07-21T07:31:57.834282,2011-07-24,GTA,COMMERCIAL,GROUND,False,14.77
SHP-00001075,2011-07-21T15:17:46.021559,2011-07-24,GTA,RESIDENTIAL,GROUND,False,18.98
SHP-00001076,2011-07-21T07:18:03.633002,2011-07-21,Atlantic,RESIDENTIAL,SAME_DAY,True,3.05
SHP-00001077,2011-07-21T07:57:17.606480,2011-07-23,GTA,COMMERCIAL,EXPRESS,True,9.16
SHP-00001078,2011-07-21T18:57:26.744945,2011-07-24,GTA,RESIDENTIAL,GROUND,False,16.88
SHP-00001079,2011-07-21T17:21:27.464678,2011-07-24,Montreal,RESIDENTIAL,GROUND,False,22.04
SHP-00001080,2011-07-21T10:34:22.619316,2011-07-24,Vancouver,RESIDENTIAL,GROUND,False,14.83
SHP-00001081,2011-07-21T06:01:02.298416,2011-07-24,Atlantic,RESIDENTIAL,GROUND,False,18.66
SHP-00001082,2011-07-21T11:01:34.410048,2011-07-24,Calgary-Edmonton,RESIDENTIAL,GROUND,False,11.17
SHP-00001083,2011-07-21T11:03:55.858027,2011-07-24,Calgary-Edmonton,COMMERCIAL,GROUND,False,11.14
SHP-00001084,2011-07-21T18:02:24.549446,2011-07-23,Atlantic,RESIDENTIAL,EXPRESS,False,1.99
SHP-00001085,2011-07-21T06:14:09.751030,2011-07-23,Vancouver,RESIDENTIAL,EXPRESS,True,1.17
SHP-00001086,2011-07-22T08:24:53.118254,2011-07-25,Vancouver,RESIDENTIAL,GROUND,False,11.2
SHP-00001087,2011-07-22T18:45:37.981429,2011-07-24,Montreal,COMMERCIAL,EXPRESS,True,0.81
SHP-00001088,2011-07-22T06:25:36.295460,2011-07-25,Montreal,RESIDENTIAL,GROUND,False,4.56
SHP-00001089,2011-07-22T10:01:41.355235,2011-07-25,GTA,RESIDENTIAL,GROUND,False,20.51
SHP-00001090,2011-07-22T15:50:51.751113,2011-07-25,GTA,RESIDENTIAL,GROUND,False,11.72
SHP-00001091,2011-07-22T08:05:05.243194,2011-07-22,Calgary-Edmonton,COMMERCIAL,SAME_DAY,False,2.3
SHP-00001092,2011-07-22T14:15:01.435313,2011-07-25,GTA,RESIDENTIAL,GROUND,False,8.93
SHP-00001093,2011-07-22T17:29:15.591202,2011-07-25,GTA,COMMERCIAL,GROUND,False,14.25
SHP-00001094,2011-07-22T17:18:34.729775,2011-07-25,Vancouver,RESIDENTIAL,GROUND,False,13.04
SHP-00001095,2011-07-22T11:21:03.950938,2011-07-25,Vancouver,RESIDENTIAL,GROUND,False,20.53
SHP-00001096,2011-07-22T12:06:59.442627,2011-07-25,GTA,RESIDENTIAL,GROUND,False,19.29
SHP-00001097,2011-07-22T19:49:57.475470,2011-07-25,Vancouver,COMMERCIAL,GROUND,True,11.34
SHP-00001098,2011-07-22T09:37:58.370672,2011-07-25,GTA,RESIDENTIAL,GROUND,False,16.85
SHP-00001099,2011-07-22T07:10:08.440062,2011-07-25,Vancouver,RESIDENTIAL,GROUND,False,22.54
SHP-00001100,2011-07-22T07:56:07.328460,2011-07-25,Calgary-Edmonton,RESIDENTIAL,GROUND,False,8.3
SHP-00001101,2011-07-22T10:28:57.986486,2011-07-24,GTA,RESIDENTIAL,EXPRESS,False,5.32
SHP-00001102,2011-07-22T17:04:49.749661,2011-07-23,Calgary-Edmonton,COMMERCIAL,SAME_DAY,False,3.03
SHP-00001103,2011-07-22T09:12:38.598178,2011-07-24,Atlantic,COMMERCIAL,EXPRESS,True,7.27
SHP-00001104,2011-07-22T07:29:53.247939,2011-07-25,Montreal,RESIDENTIAL,GROUND,False,10.06
SHP-00001105,2011-07-22T13:39:18.641360,2011-07-24,Calgary-Edmonton,COMMERCIAL,EXPRESS,False,4.83
SHP-00001106,2011-07-22T16:38:26.480600,2011-07-25,GTA,RESIDENTIAL,GROUND,False,9.53
SHP-00001107,2011-07-22T12:06:09.775126,2011-07-25,GTA,RESIDENTIAL,GROUND,False,1.99
SHP-00001108,2011-07-22T14:12:39.496143,2011-07-25,GTA,COMMERCIAL,GROUND,True,20.91
SHP-00001109,2011-07-22T06:00:21.390638,2011-07-25,Calgary-Edmonton,COMMERCIAL,GROUND,False,10.78
SHP-00001110,2011-07-22T09:40:14.009886,2011-07-25,Vancouver,COMMERCIAL,GROUND,False,12.89
SHP-00001111,2011-07-22T06:54:52.812471,2011-07-25,Montreal,COMMERCIAL,GROUND,False,23.35
SHP-00001112,2011-07-22T09:47:31.851917,2011-07-25,Atlantic,RESIDENTIAL,GROUND,True,2.91
SHP-00001113,2011-07-22T10:21:45.435661,2011-07-25,Montreal,COMMERCIAL,GROUND,False,14.19
SHP-00001114,2011-07-22T06:49:12.839179,2011-07-25,Calgary-Edmonton,RESIDENTIAL,GROUND,False,17.31
SHP-00001115,2011-07-22T16:32:16.399147,2011-07-25,GTA,RESIDENTIAL,GROUND,False,15.3
SHP-00001116,2011-07-22T14:19:03.516608,2011-07-25,Montreal,RESIDENTIAL,GROUND,False,2.18
SHP-00001117,2011-07-22T12:02:19.536264,2011-07-24,GTA,RESIDENTIAL,EXPRESS,False,7.55
SHP-00001118,2011-07-22T08:41:31.290904,2011-07-25,Montreal,RESIDENTIAL,GROUND,False,24.15
SHP-00001119,2011-07-22T07:31:03.294166,2011-07-25,GTA,RESIDENTIAL,GROUND,False,7.94
SHP-00001120,2011-07-22T11:37:02.299215,2011-07-25,GTA,COMMERCIAL,GROUND,False,12.37
SHP-00001121,2011-07-22T11:26:07.544315,2011-07-25,GTA,COMMERCIAL,GROUND,False,13.41
SHP-00001122,2011-07-22T19:11:05.136150,2011-07-25,Vancouver,COMMERCIAL,GROUND,True,15.29
SHP-00001123,2011-07-22T16:17:44.954423,2011-07-24,GTA,COMMERCIAL,EXPRESS,True,3.39
SHP-00001124,2011-07-22T13:11:48.427578,2011-07-24,Montreal,RESIDENTIAL,EXPRESS,False,3.54
SHP-00001125,2011-07-22T17:50:13.701251,2011-07-25,GTA,RESIDENTIAL,GROUND,False,21.88
SHP-00001126,2011-07-22T11:34:26.456724,2011-07-25,Calgary-Edmonton,COMMERCIAL,GROUND,False,22.63
SHP-00001127,2011-07-22T06:10:35.825671,2011-07-25,Calgary-Edmonton,RESIDENTIAL,GROUND,False,9.49
SHP-00001128,2011-07-22T10:38:03.613601,2011-07-25,Atlantic,COMMERCIAL,GROUND,True,22.45
SHP-00001129,2011-07-22T17:47:45.032457,2011-07-25,GTA,COMMERCIAL,GROUND,True,22.72
SHP-00001130,2011-07-22T14:40:24.870453,2011-07-25,Calgary-Edmonton,RESIDENTIAL,GROUND,False,12.4
SHP-00001131,2011-07-22T17:15:16.818006,2011-07-25,Montreal,COMMERCIAL,GROUND,False,18.65
SHP-00001132,2011-07-22T07:27:54.568047,2011-07-25,GTA,COMMERCIAL,GROUND,False,21.1
SHP-00001133,2011-07-22T17:38:34.734197,2011-07-24,Montreal,COMMERCIAL,EXPRESS,True,10.9
SHP-00001134,2011-07-22T18:20:30.801718,2011-07-25,Atlantic,COMMERCIAL,GROUND,False,4.77
SHP-00001135,2011-07-22T06:13:40.383370,2011-07-25,GTA,RESIDENTIAL,GROUND,False,22.34
SHP-00001136,2011-07-22T13:40:06.147726,2011-07-24,Vancouver,RESIDENTIAL,EXPRESS,False,1.9
SHP-00001137,2011-07-22T17:00:22.906890,2011-07-25,GTA,RESIDENTIAL,GROUND,False,19.12
SHP-00001138,2011-07-22T16:49:23.972066,2011-07-25,Atlantic,RESIDENTIAL,GROUND,True,5.77
SHP-00001139,2011-07-22T11:27:32.676181,2011-07-25,GTA,RESIDENTIAL,GROUND,False,22.53
SHP-00001140,2011-07-22T18:54:48.699250,2011-07-25,Atlantic,RESIDENTIAL,GROUND,True,15.74
SHP-00001141,2011-07-22T12:25:39.312109,2011-07-25,GTA,RESIDENTIAL,GROUND,False,10.32
SHP-00001142,2011-07-22T14:16:44.640055,2011-07-25,Atlantic,COMMERCIAL,GROUND,False,9.9
SHP-00001143,2011-07-22T17:53:23.214423,2011-07-25,GTA,RESIDENTIAL,GROUND,False,9.6
SHP-00001144,2011-07-22T12:48:47.558087,2011-07-25,GTA,RESIDENTIAL,GROUND,False,3.83
SHP-00001145,2011-07-22T14:17:27.919365,2011-07-25,Montreal,COMMERCIAL,GROUND,True,15.61
SHP-00001146,2011-07-22T18:49:38.890671,2011-07-24,Montreal,COMMERCIAL,EXPRESS,False,4.71
SHP-00001147,2011-07-22T17:37:37.428646,2011-07-25,Montreal,RESIDENTIAL,GROUND,False,9.81
SHP-00001148,2011-07-22T14:33:15.737759,2011-07-25,GTA,COMMERCIAL,GROUND,False,23.07
SHP-00001149,2011-07-22T11:52:32.138982,2011-07-25,Montreal,RESIDENTIAL,GROUND,False,4.27
SHP-00001150,2011-07-22T19:38:46.118249,2011-07-25,GTA,RESIDENTIAL,GROUND,True,14.78
SHP-00001151,2011-07-22T12:10:05.681278,2011-07-24,GTA,COMMERCIAL,EXPRESS,False,10.42
SHP-00001152,2011-07-22T16:59:34.462376,2011-07-24,GTA,RESIDENTIAL,EXPRESS,True,6.3
SHP-00001153,2011-07-22T09:54:23.038518,2011-07-24,Montreal,RESIDENTIAL,EXPRESS,False,7.34
SHP-00001154,2011-07-22T16:49:41.685617,2011-07-25,Atlantic,RESIDENTIAL,GROUND,False,19.49
SHP-00001155,2011-07-22T16:41:42.620593,2011-07-25,GTA,COMMERCIAL,GROUND,False,7.14
SHP-00001156,2011-07-22T18:28:26.185829,2011-07-25,Montreal,COMMERCIAL,GROUND,False,24.91
SHP-00001157,2011-07-22T10:37:54.755520,2011-07-24,Calgary-Edmonton,RESIDENTIAL,EXPRESS,False,6.71
SHP-00001158,2011-07-22T14:19:00.957654,2011-07-25,GTA,COMMERCIAL,GROUND,True,20.79
SHP-00001159,2011-07-22T12:28:40.065743,2011-07-24,Vancouver,RESIDENTIAL,EXPRESS,False,11.96
SHP-00001160,2011-07-22T17:26:45.660945,2011-07-25,GTA,RESIDENTIAL,GROUND,False,6.61
SHP-00001161,2011-07-22T08:12:38.597321,2011-07-24,Montreal,RESIDENTIAL,EXPRESS,False,1.18
SHP-00001162,2011-07-22T12:09:43.789306,2011-07-22,GTA,COMMERCIAL,SAME_DAY,False,3.02
SHP-00001163,2011-07-22T14:15:30.314472,2011-07-25,Montreal,RESIDENTIAL,GROUND,False,18.0
SHP-00001164,2011-07-22T07:39:33.281408,2011-07-24,Vancouver,COMMERCIAL,EXPRESS,True,10.82
SHP-00001165,2011-07-22T19:52:00.476795,2011-07-25,GTA,RESIDENTIAL,GROUND,False,23.93
SHP-00001166,2011-07-22T15:01:03.916136,2011-07-25,GTA,RESIDENTIAL,GROUND,False,14.86
SHP-00001167,2011-07-22T15:43:17.164952,2011-07-25,Montreal,RESIDENTIAL,GROUND,False,13.02
SHP-00001168,2011-07-22T17:52:22.538842,2011-07-25,Atlantic,COMMERCIAL,GROUND,False,10.05
SHP-00001169,2011-07-22T09:34:00.466813,2011-07-24,GTA,RESIDENTIAL,EXPRESS,False,5.78
SHP-00001170,2011-07-22T18:29:34.289737,2011-07-25,GTA,RESIDENTIAL,GROUND,False,16.44
SHP-00001171,2011-07-22T09:04:45.180164,2011-07-24,GTA,RESIDENTIAL,EXPRESS,True,5.01
SHP-00001172,2011-07-22T09:13:59.636547,2011-07-25,Calgary-Edmonton,COMMERCIAL,GROUND,False,10.49
SHP-00001173,2011-07-22T07:45:54.549855,2011-07-25,GTA,RESIDENTIAL,GROUND,False,17.68
SHP-00001174,2011-07-22T08:23:34.206155,2011-07-25,GTA,COMMERCIAL,GROUND,False,18.41
SHP-00001175,2011-07-22T13:42:11.999080,2011-07-24,Montreal,RESIDENTIAL,EXPRESS,False,4.77
SHP-00001176,2011-07-22T18:50:25.259721,2011-07-25,GTA,RESIDENTIAL,GROUND,False,19.56
SHP-00001177,2011-07-22T19:56:09.618126,2011-07-25,GTA,RESIDENTIAL,GROUND,False,16.78
SHP-00001178,2011-07-22T09:31:38.885891,2011-07-22,GTA,COMMERCIAL,SAME_DAY,False,0.95
SHP-00001179,2011-07-22T15:48:55.479394,2011-07-25,Montreal,RESIDENTIAL,GROUND,False,18.05
SHP-00001180,2011-07-22T11:13:15.707829,2011-07-25,GTA,RESIDENTIAL,GROUND,False,3.48
SHP-00001181,2011-07-22T18:38:35.905582,2011-07-25,GTA,COMMERCIAL,GROUND,False,9.54
SHP-00001182,2011-07-22T14:30:49.170378,2011-07-25,Montreal,COMMERCIAL,GROUND,False,10.07
SHP-00001183,2011-07-22T08:06:42.122514,2011-07-24,Calgary-Edmonton,COMMERCIAL,EXPRESS,False,5.01
SHP-00001184,2011-07-22T18:28:22.606753,2011-07-25,Calgary-Edmonton,COMMERCIAL,GROUND,False,19.08
SHP-00001185,2011-07-22T19:30:51.740940,2011-07-24,GTA,RESIDENTIAL,EXPRESS,False,0.92
SHP-00001186,2011-07-22T07:53:08.357468,2011-07-25,GTA,RESIDENTIAL,GROUND,False,5.05
SHP-00001187,2011-07-22T15:30:30.561229,2011-07-25,Calgary-Edmonton,RESIDENTIAL,GROUND,False,4.63
SHP-00001188,2011-07-22T15:33:27.993436,2011-07-25,GTA,RESIDENTIAL,GROUND,True,15.42
SHP-00001189,2011-07-22T15:39:12.026332,2011-07-25,Montreal,RESIDENTIAL,GROUND,False,1.83
SHP-00001190,2011-07-22T09:45:35.574755,2011-07-24,GTA,COMMERCIAL,EXPRESS,False,6.98
SHP-00001191,2011-07-22T13:54:01.610543,2011-07-22,Atlantic,RESIDENTIAL,SAME_DAY,False,2.3
SHP-00001192,2011-07-22T14:01:03.400894,2011-07-25,GTA,RESIDENTIAL,GROUND,False,22.8
SHP-00001193,2011-07-22T08:32:38.882356,2011-07-22,Montreal,RESIDENTIAL,SAME_DAY,False,4.25
SHP-00001194,2011-07-22T06:44:13.012364,2011-07-25,Vancouver,COMMERCIAL,GROUND,True,20.53
SHP-00001195,2011-07-22T13:55:55.190808,2011-07-24,GTA,COMMERCIAL,EXPRESS,False,1.14
SHP-00001196,2011-07-22T07:41:00.461545,2011-07-22,Vancouver,RESIDENTIAL,SAME_DAY,False,0.88
SHP-00001197,2011-07-22T17:09:54.528109,2011-07-25,GTA,COMMERCIAL,GROUND,False,22.74
