shipment_id,invoice_date,base_rate,fuel_surcharge_pct,fuel_surcharge_amount,guarantee_fee,total_billed
SHP-00001546,2011-07-27,29.43,0.1478,4.35,8.0,41.78
SHP-00001547,2011-07-27,25.03,0.1478,3.7,12.0,40.73
SHP-00001548,2011-07-27,24.88,0.1478,3.68,0.0,28.56
SHP-00001549,2011-07-26,8.01,0.1478,1.18,0.0,9.19
SHP-00001550,2011-07-26,15.02,0.1478,2.22,0.0,17.24
SHP-00001551,2011-07-26,16.93,0.1478,2.5,0.0,19.43
SHP-00001552,2011-07-26,21.68,0.1478,3.2,0.0,24.88
SHP-00001553,2011-07-27,16.89,0.1478,2.5,0.0,19.39
SHP-00001554,2011-07-27,8.01,0.1478,1.18,0.0,9.19
SHP-00001555,2011-07-27,21.44,0.1478,3.17,5.0,29.61
SHP-00001556,2011-07-27,15.02,0.1478,2.22,0.0,17.24
SHP-00001557,2011-07-27,25.03,0.1478,3.7,0.0,28.73
SHP-00001558,2011-07-27,18.92,0.1478,2.8,0.0,21.72
SHP-00001559,2011-07-27,8.01,0.1478,1.18,0.0,9.19
SHP-00001560,2011-07-27,8.01,0.1478,1.18,0.0,9.19
SHP-00001561,2011-07-27,15.81,0.1478,2.34,0.0,18.15
SHP-00001562,2011-07-26,23.65,0.1478,3.5,8.0,35.15
SHP-00001563,2011-07-26,14.93,0.1478,2.21,0.0,17.14
SHP-00001564,2011-07-27,23.91,0.1478,3.53,5.0,32.44
SHP-00001565,2011-07-26,25.03,0.1478,3.7,0.0,28.73
SHP-00001566,2011-07-27,26.18,0.1478,3.87,0.0,30.05
SHP-00001567,2011-07-26,8.01,0.1478,1.18,0.0,9.19
SHP-00001568,2011-07-27,15.02,0.1478,2.22,0.0,17.24
SHP-00001569,2011-07-27,9.49,0.1478,1.4,5.0,15.89
SHP-00001570,2011-07-27,24.27,0.1478,3.59,0.0,27.86
SHP-00001571,2011-07-27,29.11,0.1478,4.3,0.0,33.41
SHP-00001572,2011-07-27,10.78,0.1478,1.59,0.0,12.37
SHP-00001573,2011-07-27,13.6,0.1478,2.01,0.0,15.61
SHP-00001574,2011-07-26,9.08,0.1478,1.34,0.0,10.42
SHP-00001575,2011-07-27,8.01,0.1478,1.18,5.0,14.19
SHP-00001576,2011-07-27,24.6,0.1478,3.64,0.0,28.24
SHP-00001577,2011-07-27,11.06,0.1478,1.63,0.0,12.69
SHP-00001578,2011-07-27,29.94,0.1478,4.43,5.0,39.37
SHP-00001579,2011-07-27,12.52,0.1478,1.85,0.0,14.37
SHP-00001580,2011-07-27,8.01,0.1478,1.18,0.0,9.19
SHP-00001581,2011-07-26,23.7,0.1478,3.5,0.0,27.2
SHP-00001582,2011-07-26,8.01,0.1478,1.18,5.0,14.19
SHP-00001583,2011-07-27,15.02,0.1478,2.22,0.0,17.24
SHP-00001584,2011-07-27,25.03,0.1478,3.7,0.0,28.73
SHP-00001585,2011-07-27,8.01,0.1478,1.18,0.0,9.19
SHP-00001586,2011-07-27,20.19,0.1478,2.98,0.0,23.17
SHP-00001587,2011-07-27,8.01,0.1478,1.18,5.0,14.19
SHP-00001588,2011-07-27,8.01,0.1478,1.18,0.0,9.19
SHP-00001589,2011-07-27,8.01,0.1478,1.18,5.0,14.19
SHP-00001590,2011-07-27,12.16,0.1478,1.8,0.0,13.96
SHP-00001591,2011-07-26,27.7,0.1478,4.09,0.0,31.79
SHP-00001592,2011-07-27,11.83,0.1478,1.75,0.0,13.58
SHP-00001593,2011-07-27,25.03,0.1478,3.7,0.0,28.73
SHP-00001594,2011-07-27,29.19,0.1478,4.31,0.0,33.5
SHP-00001595,2011-07-27,15.02,0.1478,2.22,8.0,25.24
SHP-00001596,2011-07-27,15.42,0.1478,2.28,5.0,22.7
SHP-00001597,2011-07-27,8.01,0.1478,1.18,5.0,14.19
SHP-00001598,2011-07-27,25.03,0.1478,3.7,12.0,40.73
SHP-00001599,2011-07-27,15.02,0.1478,2.22,8.0,25.24
SHP-00001600,2011-07-27,26.27,0.1478,3.88,0.0,30.15
SHP-00001601,2011-07-27,25.76,0.1478,3.81,0.0,29.57
SHP-00001602,2011-07-27,15.02,0.1478,2.22,8.0,25.24
SHP-00001603,2011-07-27,26.99,0.1478,3.99,0.0,30.98
SHP-00001604,2011-07-27,8.01,0.1478,1.18,0.0,9.19
SHP-00001605,2011-07-27,8.01,0.1478,1.18,0.0,9.19
SHP-00001606,2011-07-27,14.54,0.1478,2.15,0.0,16.69
SHP-00001607,2011-07-26,25.03,0.1478,3.7,0.0,28.73
SHP-00001608,2011-07-26,8.01,0.1478,1.18,0.0,9.19
SHP-00001609,2011-07-26,15.02,0.1478,2.22,0.0,17.24
SHP-00001610,2011-07-27,15.02,0.1478,2.22,0.0,17.24
SHP-00001611,2011-07-27,25.01,0.1478,3.7,0.0,28.71
SHP-00001612,2011-07-27,13.5,0.1478,2.0,0.0,15.5
SHP-00001613,2011-07-27,24.07,0.1478,3.56,0.0,27.63
SHP-00001614,2011-07-27,25.03,0.1478,3.7,12.0,40.73
SHP-00001615,2011-07-27,11.26,0.1478,1.66,0.0,12.92
SHP-00001616,2011-07-27,14.33,0.1478,2.12,0.0,16.45
SHP-00001617,2011-07-27,29.64,0.1478,4.38,0.0,34.02
SHP-00001618,2011-07-27,25.03,0.1478,3.7,12.0,40.73
SHP-00001619,2011-07-27,8.01,0.1478,1.18,0.0,9.19
SHP-00001620,2011-07-27,26.09,0.1478,3.86,0.0,29.95
SHP-00001621,2011-07-27,13.12,0.1478,1.94,0.0,15.06
SHP-00001622,2011-07-26,23.65,0.1478,3.5,0.0,27.15
SHP-00001623,2011-07-27,8.01,0.1478,1.18,0.0,9.19
SHP-00001624,2011-07-27,15.02,0.1478,2.22,0.0,17.24
SHP-00001625,2011-07-27,8.01,0.1478,1.18,5.0,14.19
SHP-00001626,2011-07-27,28.64,0.1478,4.23,0.0,32.87
SHP-00001627,2011-07-27,23.41,0.1478,3.46,5.0,31.87
SHP-00001628,2011-07-27,25.03,0.1478,3.7,0.0,28.73
SHP-00001629,2011-07-27,25.03,0.1478,3.7,0.0,28.73
SHP-00001630,2011-07-27,13.37,0.1478,1.98,0.0,15.35
SHP-00001631,2011-07-27,27.09,0.1478,4.0,0.0,31.09
SHP-00001632,2011-07-27,8.01,0.1478,1.18,0.0,9.19
SHP-00001633,2011-07-27,27.63,0.1478,4.08,0.0,31.71
SHP-00001634,2011-07-27,8.01,0.1478,1.18,0.0,9.19
SHP-00001635,2011-07-27,25.03,0.1478,3.7,12.0,40.73
SHP-00001636,2011-07-26,8.01,0.1478,1.18,0.0,9.19
SHP-00001637,2011-07-27,19.62,0.1478,2.9,0.0,22.52
SHP-00001638,2011-07-26,8.01,0.1478,1.18,0.0,9.19
SHP-00001639,2011-07-26,25.73,0.1478,3.8,0.0,29.53
SHP-00001640,2011-07-27,27.28,0.1478,4.03,0.0,31.31
SHP-00001641,2011-07-27,28.47,0.1478,4.21,0.0,32.68
SHP-00001642,2011-07-26,10.73,0.1478,1.59,0.0,12.32
SHP-00001643,2011-07-27,17.39,0.1478,2.57,0.0,19.96
SHP-00001644,2011-07-27,15.02,0.1478,2.22,8.0,25.24
SHP-00001645,2011-07-27,19.92,0.1478,2.94,0.0,22.86
SHP-00001646,2011-07-26,15.02,0.1478,2.22,0.0,17.24
SHP-00001647,2011-07-26,27.57,0.1478,4.07,0.0,31.64
SHP-00001648,2011-07-27,17.32,0.1478,2.56,0.0,19.88
SHP-00001649,2011-07-27,8.01,0.1478,1.18,0.0,9.19
SHP-00001650,2011-07-26,15.02,0.1478,2.22,8.0,25.24
SHP-00001651,2011-07-28,8.01,0.1478,1.18,5.0,14.19
SHP-00001652,2011-07-28,11.51,0.1478,1.7,0.0,13.21
SHP-00001653,2011-07-28,25.52,0.1478,3.77,5.0,34.29
SHP-00001654,2011-07-27,15.02,0.1478,2.22,0.0,17.24
SHP-00001655,2011-07-28,22.0,0.1478,3.25,0.0,25.25
SHP-00001656,2011-07-28,25.08,0.1478,3.71,0.0,28.79
SHP-00001657,2011-07-28,15.02,0.1478,2.22,0.0,17.24
SHP-00001658,2011-07-27,9.65,0.1478,1.43,0.0,11.08
SHP-00001659,2011-07-28,21.0,0.1478,3.1,0.0,24.1
SHP-00001660,2011-07-27,25.03,0.1478,3.7,12.0,40.73
SHP-00001661,2011-07-28,19.05,0.1478,2.82,8.0,29.87
SHP-00001662,2011-07-28,20.88,0.1478,3.09,0.0,23.97
SHP-00001663,2011-07-28,23.58,0.1478,3.49,5.0,32.07
SHP-00001664,2011-07-28,8.01,0.1478,1.18,0.0,9.19
SHP-00001665,2011-07-27,8.01,0.1478,1.18,0.0,9.19
SHP-00001666,2011-07-28,8.01,0.1478,1.18,0.0,9.19
SHP-00001667,2011-07-28,19.57,0.1478,2.89,0.0,22.46
SHP-00001668,2011-07-27,8.01,0.1478,1.18,0.0,9.19
SHP-00001669,2011-07-28,20.56,0.1478,3.04,0.0,23.6
SHP-00001670,2011-07-28,28.16,0.1478,4.16,0.0,32.32
SHP-00001671,2011-07-28,20.7,0.1478,3.06,0.0,23.76
SHP-00001672,2011-07-27,15.46,0.1478,2.28,0.0,17.74
SHP-00001673,2011-07-28,28.93,0.1478,4.28,0.0,33.21
SHP-00001674,2011-07-28,8.01,0.1478,1.18,0.0,9.19
SHP-00001675,2011-07-28,12.07,0.1478,1.78,0.0,13.85
SHP-00001676,2011-07-27,19.68,0.1478,2.91,0.0,22.59
SHP-00001677,2011-07-28,8.82,0.1478,1.3,5.0,15.12
SHP-00001678,2011-07-28,18.02,0.1478,2.66,0.0,20.68
SHP-00001679,2011-07-28,18.0,0.1478,2.66,0.0,20.66
SHP-00001680,2011-07-28,16.61,0.1478,2.45,0.0,19.06
SHP-00001681,2011-07-28,8.01,0.1478,1.18,0.0,9.19
SHP-00001682,2011-07-28,21.08,0.1478,3.12,0.0,24.2
SHP-00001683,2011-07-28,24.14,0.1478,3.57,0.0,27.71
SHP-00001684,2011-07-28,20.59,0.1478,3.04,5.0,28.63
SHP-00001685,2011-07-28,25.73,0.1478,3.8,8.0,37.53
SHP-00001686,2011-07-28,26.61,0.1478,3.93,8.0,38.54
SHP-00001687,2011-07-28,25.03,0.1478,3.7,12.0,40.73
SHP-00001688,2011-07-28,8.01,0.1478,1.18,0.0,9.19
SHP-00001689,2011-07-28,17.9,0.1478,2.65,0.0,20.55
SHP-00001690,2011-07-28,25.03,0.1478,3.7,12.0,40.73
SHP-00001691,2011-07-27,15.02,0.1478,2.22,0.0,17.24
SHP-00001692,2011-07-28,8.01,0.1478,1.18,5.0,14.19
SHP-00001693,2011-07-28,9.26,0.1478,1.37,5.0,15.63
SHP-00001694,2011-07-28,25.03,0.1478,3.7,0.0,28.73
SHP-00001695,2011-07-28,25.38,0.1478,3.75,0.0,29.13
SHP-00001696,2011-07-28,8.9,0.1478,1.32,0.0,10.22
SHP-00001697,2011-07-27,8.01,0.1478,1.18,0.0,9.19
SHP-00001698,2011-07-28,20.05,0.1478,2.96,0.0,23.01
SHP-00001699,2011-07-28,14.82,0.1478,2.19,0.0,17.01
SHP-00001700,2011-07-27,12.27,0.1478,1.81,0.0,14.08
SHP-00001701,2011-07-28,26.17,0.1478,3.87,0.0,30.04
SHP-00001702,2011-07-27,17.05,0.1478,2.52,0.0,19.57
SHP-00001703,2011-07-28,18.19,0.1478,2.69,0.0,20.88
SHP-00001704,2011-07-28,15.02,0.1478,2.22,0.0,17.24
SHP-00001705,2011-07-28,10.97,0.1478,1.62,5.0,17.59
SHP-00001706,2011-07-28,19.64,0.1478,2.9,0.0,22.54
SHP-00001707,2011-07-28,15.02,0.1478,2.22,0.0,17.24
SHP-00001708,2011-07-27,15.02,0.1478,2.22,8.0,25.24
SHP-00001709,2011-07-28,9.49,0.1478,1.4,0.0,10.89
SHP-00001710,2011-07-27,17.9,0.1478,2.65,0.0,20.55
SHP-00001711,2011-07-27,15.02,0.1478,2.22,0.0,17.24
SHP-00001712,2011-07-28,16.69,0.1478,2.47,5.0,24.16
SHP-00001713,2011-07-28,26.18,0.1478,3.87,0.0,30.05
SHP-00001714,2011-07-28,15.02,0.1478,2.22,0.0,17.24
SHP-00001715,2011-07-28,23.9,0.1478,3.53,0.0,27.43
SHP-00001716,2011-07-28,25.03,0.1478,3.7,0.0,28.73
SHP-00001717,2011-07-28,8.01,0.1478,1.18,0.0,9.19
SHP-00001718,2011-07-28,25.03,0.1478,3.7,0.0,28.73
SHP-00001719,2011-07-28,8.01,0.1478,1.18,0.0,9.19
SHP-00001720,2011-07-27,29.85,0.1478,4.41,0.0,34.26
SHP-00001721,2011-07-28,20.48,0.1478,3.03,0.0,23.51
SHP-00001722,2011-07-28,11.09,0.1478,1.64,0.0,12.73
SHP-00001723,2011-07-28,25.87,0.1478,3.82,0.0,29.69
SHP-00001724,2011-07-28,15.17,0.1478,2.24,5.0,22.41
SHP-00001725,2011-07-27,18.7,0.1478,2.76,8.0,29.46
SHP-00001726,2011-07-28,22.96,0.1478,3.39,0.0,26.35
SHP-00001727,2011-07-27,16.61,0.1478,2.45,0.0,19.06
SHP-00001728,2011-07-28,16.27,0.1478,2.4,0.0,18.67
SHP-00001729,2011-07-28,23.08,0.1478,3.41,0.0,26.49
SHP-00001730,2011-07-28,8.01,0.1478,1.18,0.0,9.19
SHP-00001731,2011-07-27,22.43,0.1478,3.32,0.0,25.75
SHP-00001732,2011-07-27,8.01,0.1478,1.18,0.0,9.19
SHP-00001733,2011-07-28,17.04,0.1478,2.52,0.0,19.56
SHP-00001734,2011-07-28,25.93,0.1478,3.83,0.0,29.76
SHP-00001735,2011-07-27,12.17,0.1478,1.8,0.0,13.97
SHP-00001736,2011-07-28,24.96,0.1478,3.69,5.0,33.65
SHP-00001737,2011-07-28,8.01,0.1478,1.18,5.0,14.19
SHP-00001738,2011-07-28,25.03,0.1478,3.7,12.0,40.73
SHP-00001739,2011-07-27,15.02,0.1478,2.22,0.0,17.24
SHP-00001740,2011-07-27,12.16,0.1478,1.8,5.0,18.96
SHP-00001741,2011-07-27,17.95,0.1478,2.65,8.0,28.6
SHP-00001742,2011-07-28,27.92,0.1478,4.13,0.0,32.05
SHP-00001743,2011-07-27,26.24,0.1478,3.88,0.0,30.12
SHP-00001744,2011-07-28,16.24,0.1478,2.4,0.0,18.64
SHP-00001745,2011-07-28,15.02,0.1478,2.22,0.0,17.24
SHP-00001746,2011-07-28,24.5,0.1478,3.62,0.0,28.12
SHP-00001747,2011-07-27,28.28,0.1478,4.18,0.0,32.46
SHP-00001748,2011-07-28,15.91,0.1478,2.35,0.0,18.26
SHP-00001749,2011-07-27,8.95,0.1478,1.32,0.0,10.27
SHP-00001750,2011-07-28,15.02,0.1478,2.22,0.0,17.24
SHP-00001751,2011-07-28,10.52,0.1478,1.55,0.0,12.07
SHP-00001752,2011-07-28,26.78,0.1478,3.96,0.0,30.74
SHP-00001753,2011-07-28,8.01,0.1478,1.18,0.0,9.19
SHP-00001754,2011-07-28,18.52,0.1478,2.74,0.0,21.26
SHP-00001755,2011-07-28,25.03,0.1478,3.7,12.0,40.73
SHP-00001756,2011-07-28,11.17,0.1478,1.65,5.0,17.82
SHP-00001757,2011-07-27,8.01,0.1478,1.18,0.0,9.19
SHP-00001758,2011-07-28,27.88,0.1478,4.12,0.0,32.0
SHP-00001759,2011-07-28,26.03,0.1478,3.85,0.0,29.88
SHP-00001760,2011-07-28,12.6,0.1478,1.86,0.0,14.46
SHP-00001761,2011-07-28,24.08,0.1478,3.56,0.0,27.64
SHP-00001762,2011-07-28,14.03,0.1478,2.07,0.0,16.1
SHP-00001763,2011-07-28,15.02,0.1478,2.22,0.0,17.24
SHP-00001764,2011-07-28,28.58,0.1478,4.22,0.0,32.8
SHP-00001765,2011-07-28,23.31,0.1478,3.45,0.0,26.76
SHP-00001766,2011-07-28,8.01,0.1478,1.18,0.0,9.19
SHP-00001767,2011-07-27,29.07,0.1478,4.3,0.0,33.37
SHP-00001768,2011-07-28,8.01,0.1478,1.18,0.0,9.19
SHP-00001769,2011-07-27,8.01,0.1478,1.18,5.0,14.19
SHP-00001770,2011-07-28,15.02,0.1478,2.22,0.0,17.24
SHP-00001771,2011-07-28,8.01,0.1478,1.18,5.0,14.19
SHP-00001772,2011-07-28,8.01,0.1478,1.18,0.0,9.19
SHP-00001773,2011-07-28,23.99,0.1478,3.55,0.0,27.54
SHP-00001774,2011-07-27,8.01,0.1478,1.18,0.0,9.19
SHP-00001775,2011-07-28,25.03,0.1478,3.7,0.0,28.73
SHP-00001776,2011-07-28,25.03,0.1478,3.7,0.0,28.73
SHP-00001777,2011-07-28,29.79,0.1478,4.4,0.0,34.19
SHP-00001778,2011-07-27,8.01,0.1478,1.18,5.0,14.19
SHP-00001779,2011-07-28,25.03,0.1478,3.7,0.0,28.73
SHP-00001780,2011-07-27,27.86,0.1478,4.12,0.0,31.98
SHP-00001781,2011-07-28,25.03,0.1478,3.7,12.0,40.73
SHP-00001782,2011-07-28,8.01,0.1478,1.18,0.0,9.19
SHP-00001783,2011-07-28,14.72,0.1478,2.18,0.0,16.9
SHP-00001784,2011-07-27,21.07,0.1478,3.11,0.0,24.18
SHP-00001785,2011-07-28,9.78,0.1478,1.45,0.0,11.23
SHP-00001786,2011-07-28,27.49,0.1478,4.06,0.0,31.55
SHP-00001787,2011-07-28,15.02,0.1478,2.22,0.0,17.24
SHP-00001788,2011-07-28,8.01,0.1478,1.18,0.0,9.19
SHP-00001789,2011-07-29,25.51,0.1478,3.77,8.0,37.28
SHP-00001790,2011-07-28,10.61,0.1478,1.57,0.0,12.18
SHP-00001791,2011-07-29,16.86,0.1478,2.49,0.0,19.35
SHP-00001792,2011-07-29,15.41,0.1478,2.28,0.0,17.69
SHP-00001793,2011-07-29,28.98,0.1478,4.28,0.0,33.26
SHP-00001794,2011-07-28,26.18,0.1478,3.87,0.0,30.05
SHP-00001795,2011-07-28,8.01,0.1478,1.18,0.0,9.19
SHP-00001796,2011-07-29,18.12,0.1478,2.68,0.0,20.8
SHP-00001797,2011-07-29,25.68,0.1478,3.8,0.0,29.48
SHP-00001798,2011-07-29,11.64,0.1478,1.72,0.0,13.36
SHP-00001799,2011-07-29,8.01,0.1478,1.18,5.0,14.19
SHP-00001800,2011-07-29,16.18,0.1478,2.39,5.0,23.57
SHP-00001801,2011-07-28,25.0,0.1478,3.69,0.0,28.69
SHP-00001802,2011-07-28,17.2,0.1478,2.54,8.0,27.74
SHP-00001803,2011-07-29,15.02,0.1478,2.22,0.0,17.24
SHP-00001804,2011-07-29,25.03,0.1478,3.7,0.0,28.73
SHP-00001805,2011-07-29,8.01,0.1478,1.18,0.0,9.19
SHP-00001806,2011-07-29,25.03,0.1478,3.7,0.0,28.73
SHP-00001807,2011-07-29,15.02,0.1478,2.22,0.0,17.24
SHP-00001808,2011-07-29,15.02,0.1478,2.22,0.0,17.24
SHP-00001809,2011-07-29,15.02,0.1478,2.22,0.0,17.24
SHP-00001810,2011-07-29,15.02,0.1478,2.22,0.0,17.24
SHP-00001811,2011-07-29,16.4,0.1478,2.42,5.0,23.82
SHP-00001812,2011-07-28,9.14,0.1478,1.35,5.0,15.49
SHP-00001813,2011-07-29,20.85,0.1478,3.08,8.0,31.93
SHP-00001814,2011-07-29,25.03,0.1478,3.7,12.0,40.73
SHP-00001815,2011-07-28,29.4,0.1478,4.35,0.0,33.75
SHP-00001816,2011-07-30,15.51,0.1478,2.29,0.0,17.8
SHP-00001817,2011-07-29,21.55,0.1478,3.19,0.0,24.74
SHP-00001818,2011-07-29,25.03,0.1478,3.7,0.0,28.73
SHP-00001819,2011-07-30,25.98,0.1478,3.84,0.0,29.82
SHP-00001820,2011-07-29,8.01,0.1478,1.18,0.0,9.19
SHP-00001821,2011-07-29,11.08,0.1478,1.64,0.0,12.72
SHP-00001822,2011-07-29,18.89,0.1478,2.79,0.0,21.68
SHP-00001823,2011-07-29,8.01,0.1478,1.18,0.0,9.19
SHP-00001824,2011-07-29,27.81,0.1478,4.11,0.0,31.92
SHP-00001825,2011-07-28,15.02,0.1478,2.22,0.0,17.24
SHP-00001826,2011-07-29,15.02,0.1478,2.22,0.0,17.24
SHP-00001827,2011-07-29,15.08,0.1478,2.23,0.0,17.31
SHP-00001828,2011-07-29,15.02,0.1478,2.22,0.0,17.24
SHP-00001829,2011-07-29,15.72,0.1478,2.32,5.0,23.04
SHP-00001830,2011-07-29,8.01,0.1478,1.18,0.0,9.19
SHP-00001831,2011-07-29,20.57,0.1478,3.04,0.0,23.61
SHP-00001832,2011-07-28,28.14,0.1478,4.16,5.0,37.3
SHP-00001833,2011-07-29,17.67,0.1478,2.61,8.0,28.28
SHP-00001834,2011-07-29,25.98,0.1478,3.84,0.0,29.82
SHP-00001835,2011-07-29,18.32,0.1478,2.71,5.0,26.03
SHP-00001836,2011-07-29,15.02,0.1478,2.22,0.0,17.24
SHP-00001837,2011-07-29,28.58,0.1478,4.22,8.0,40.8
SHP-00001838,2011-07-28,21.85,0.1478,3.23,0.0,25.08
SHP-00001839,2011-07-29,13.31,0.1478,1.97,0.0,15.28
SHP-00001840,2011-07-28,15.02,0.1478,2.22,8.0,25.24
SHP-00001841,2011-07-29,8.01,0.1478,1.18,0.0,9.19
SHP-00001842,2011-07-28,8.01,0.1478,1.18,0.0,9.19
SHP-00001843,2011-07-29,16.08,0.1478,2.38,5.0,23.46
SHP-00001844,2011-07-29,15.07,0.1478,2.23,0.0,17.3
SHP-00001845,2011-07-29,8.01,0.1478,1.18,0.0,9.19
SHP-00001846,2011-07-29,23.07,0.1478,3.41,0.0,26.48
SHP-00001847,2011-07-28,15.02,0.1478,2.22,8.0,25.24
SHP-00001848,2011-07-29,29.82,0.1478,4.41,0.0,34.23
SHP-00001849,2011-07-28,8.01,0.1478,1.18,0.0,9.19
SHP-00001850,2011-07-29,8.01,0.1478,1.18,0.0,9.19
SHP-00001851,2011-07-29,8.01,0.1478,1.18,0.0,9.19
SHP-00001852,2011-07-29,12.22,0.1478,1.81,5.0,19.03
SHP-00001853,2011-07-29,15.81,0.1478,2.34,0.0,18.15
SHP-00001854,2011-07-28,8.01,0.1478,1.18,0.0,9.19
SHP-00001855,2011-07-29,8.01,0.1478,1.18,0.0,9.19
SHP-00001856,2011-07-29,19.4,0.1478,2.87,0.0,22.27
SHP-00001857,2011-07-29,22.68,0.1478,3.35,0.0,26.03
SHP-00001858,2011-07-28,20.5,0.1478,3.03,0.0,23.53
SHP-00001859,2011-07-28,28.56,0.1478,4.22,0.0,32.78
SHP-00001860,2011-07-29,8.01,0.1478,1.18,0.0,9.19
SHP-00001861,2011-07-29,15.02,0.1478,2.22,8.0,25.24
SHP-00001862,2011-07-29,25.03,0.1478,3.7,12.0,40.73
SHP-00001863,2011-07-29,19.37,0.1478,2.86,5.0,27.23
SHP-00001864,2011-07-29,12.64,0.1478,1.87,0.0,14.51
SHP-00001865,2011-07-29,9.3,0.1478,1.37,5.0,15.67
SHP-00001866,2011-07-28,19.93,0.1478,2.95,5.0,27.88
SHP-00001867,2011-07-29,24.73,0.1478,3.66,0.0,28.39
SHP-00001868,2011-07-29,8.93,0.1478,1.32,0.0,10.25
SHP-00001869,2011-07-28,27.89,0.1478,4.12,0.0,32.01
SHP-00001870,2011-07-29,25.03,0.1478,3.7,0.0,28.73
SHP-00001871,2011-07-29,15.02,0.1478,2.22,8.0,25.24
SHP-00001872,2011-07-29,15.02,0.1478,2.22,0.0,17.24
SHP-00001873,2011-07-29,25.03,0.1478,3.7,0.0,28.73
SHP-00001874,2011-07-29,15.02,0.1478,2.22,0.0,17.24
SHP-00001875,2011-07-28,16.63,0.1478,2.46,0.0,19.09
SHP-00001876,2011-07-29,25.42,0.1478,3.76,0.0,29.18
SHP-00001877,2011-07-28,8.01,0.1478,1.18,0.0,9.19
SHP-00001878,2011-07-29,23.92,0.1478,3.54,0.0,27.46
SHP-00001879,2011-07-28,15.02,0.1478,2.22,0.0,17.24
SHP-00001880,2011-07-29,25.03,0.1478,3.7,0.0,28.73
SHP-00001881,2011-07-28,8.01,0.1478,1.18,0.0,9.19
SHP-00001882,2011-07-29,23.25,0.1478,3.44,0.0,26.69
SHP-00001883,2011-07-29,17.87,0.1478,2.64,0.0,20.51
SHP-00001884,2011-07-29,26.8,0.1478,3.96,0.0,30.76
SHP-00001885,2011-07-29,22.75,0.1478,3.36,0.0,26.11
SHP-00001886,2011-07-29,8.01,0.1478,1.18,0.0,9.19
SHP-00001887,2011-07-28,25.03,0.1478,3.7,12.0,40.73
SHP-00001888,2011-07-29,25.03,0.1478,3.7,0.0,28.73
SHP-00001889,2011-07-29,29.17,0.1478,4.31,0.0,33.48
SHP-00001890,2011-07-28,15.02,0.1478,2.22,0.0,17.24
SHP-00001891,2011-07-29,15.02,0.1478,2.22,8.0,25.24
SHP-00001892,2011-07-29,19.32,0.1478,2.86,0.0,22.18
SHP-00001893,2011-07-29,13.92,0.1478,2.06,5.0,20.98
SHP-00001894,2011-07-29,8.51,0.1478,1.26,0.0,9.77
SHP-00001895,2011-07-29,20.95,0.1478,3.1,0.0,24.05
SHP-00001896,2011-07-28,8.01,0.1478,1.18,5.0,14.19
SHP-00001897,2011-07-28,29.92,0.1478,4.42,0.0,34.34
SHP-00001898,2011-07-29,27.15,0.1478,4.01,0.0,31.16
SHP-00001899,2011-07-29,20.98,0.1478,3.1,5.0,29.08
SHP-00001900,2011-07-28,9.73,0.1478,1.44,0.0,11.17
SHP-00001901,2011-07-29,21.63,0.1478,3.2,0.0,24.83
SHP-00001902,2011-07-29,27.77,0.1478,4.1,5.0,36.87
SHP-00001903,2011-07-28,15.02,0.1478,2.22,8.0,25.24
SHP-00001904,2011-07-28,25.03,0.1478,3.7,0.0,28.73
SHP-00001905,2011-07-29,15.02,0.1478,2.22,0.0,17.24
SHP-00001906,2011-07-29,15.02,0.1478,2.22,0.0,17.24
SHP-00001907,2011-07-30,12.42,0.1478,1.84,5.0,19.26
SHP-00001908,2011-07-30,25.03,0.1478,3.7,12.0,40.73
SHP-00001909,2011-07-30,29.7,0.1478,4.39,5.0,39.09
SHP-00001910,2011-07-30,27.34,0.1478,4.04,5.0,36.38
SHP-00001911,2011-07-30,22.38,0.1478,3.31,0.0,25.69
SHP-00001912,2011-07-29,27.06,0.1478,4.0,0.0,31.06
SHP-00001913,2011-07-29,25.71,0.1478,3.8,5.0,34.51
SHP-00001914,2011-07-30,8.01,0.1478,1.18,0.0,9.19
SHP-00001915,2011-07-30,15.02,0.1478,2.22,0.0,17.24
SHP-00001916,2011-07-30,25.03,0.1478,3.7,0.0,28.73
SHP-00001917,2011-07-30,15.02,0.1478,2.22,0.0,17.24
SHP-00001918,2011-07-30,10.48,0.1478,1.55,0.0,12.03
SHP-00001919,2011-07-29,20.93,0.1478,3.09,0.0,24.02
SHP-00001920,2011-07-29,8.29,0.1478,1.23,0.0,9.52
SHP-00001921,2011-07-29,25.03,0.1478,3.7,12.0,40.73
SHP-00001922,2011-07-30,28.79,0.1478,4.26,0.0,33.05
SHP-00001923,2011-07-30,20.15,0.1478,2.98,0.0,23.13
SHP-00001924,2011-07-29,29.16,0.1478,4.31,5.0,38.47
SHP-00001925,2011-07-30,8.01,0.1478,1.18,0.0,9.19
SHP-00001926,2011-07-29,8.01,0.1478,1.18,0.0,9.19
SHP-00001927,2011-07-29,20.78,0.1478,3.07,0.0,23.85
SHP-00001928,2011-07-30,8.01,0.1478,1.18,0.0,9.19
SHP-00001929,2011-07-29,8.01,0.1478,1.18,0.0,9.19
SHP-00001930,2011-07-30,16.82,0.1478,2.49,0.0,19.31
SHP-00001931,2011-07-30,8.01,0.1478,1.18,0.0,9.19
SHP-00001932,2011-07-30,24.91,0.1478,3.68,0.0,28.59
